water_availability,cleanliness_score,waste_level,hours_since_cleaning,odor_score,footfall,complaints,location_Urban,inspection_day,inspection_year,inspection_month,location_Semi-Urban,risk_level
1,10,3,15,3,46,1,False,24,2026,10,False,0
2,4,3,38,8,603,4,True,25,2026,10,False,1
2,5,5,11,6,267,1,False,26,2026,10,False,0
2,10,2,32,7,120,2,True,27,2026,10,False,0
2,5,6,27,6,721,3,False,28,2026,10,True,1
0,8,7,30,6,115,5,True,29,2026,10,False,1
2,10,9,17,3,403,3,True,30,2026,10,False,0
2,8,6,36,8,301,5,True,31,2026,10,False,1
1,2,3,19,7,341,1,False,1,2026,11,True,1
2,7,5,7,7,415,2,True,2,2026,11,False,0
2,8,4,43,6,297,2,False,3,2026,11,True,1
2,6,5,45,5,548,4,True,4,2026,11,False,1
2,5,8,21,10,282,1,True,5,2026,11,False,1
2,9,8,28,8,638,2,False,6,2026,11,True,1
2,3,6,3,5,599,1,False,7,2026,11,True,1
2,10,1,14,9,659,2,True,8,2026,11,False,0
2,4,8,2,9,312,4,False,9,2026,11,True,1
2,9,8,29,1,313,1,False,10,2026,11,False,0
2,6,2,18,6,627,8,False,11,2026,11,True,1
2,8,4,37,7,414,6,True,12,2026,11,False,1
0,7,2,45,3,532,4,True,13,2026,11,False,1
2,2,4,45,7,940,4,False,14,2026,11,False,2
1,3,10,24,7,829,2,True,15,2026,11,False,2
2,1,7,46,2,199,3,False,16,2026,11,False,1
1,9,9,12,7,939,5,False,17,2026,11,True,1
0,7,8,45,1,712,3,False,18,2026,11,False,2
2,1,9,32,5,254,3,False,19,2026,11,True,1
2,3,8,18,9,971,1,False,20,2026,11,False,1
2,4,2,13,7,850,3,True,21,2026,11,False,1
2,4,7,4,7,356,3,False,22,2026,11,True,1
2,5,2,23,2,27,3,True,23,2026,11,False,0
1,3,2,10,8,462,3,False,24,2026,11,True,1
2,3,4,5,3,960,2,False,25,2026,11,True,1
2,1,1,40,8,558,3,False,26,2026,11,False,1
2,7,5,14,3,839,3,False,27,2026,11,False,0
2,10,6,34,10,677,5,False,28,2026,11,True,1
0,1,9,28,7,110,1,True,29,2026,11,False,2
1,2,10,8,2,873,3,True,30,2026,11,False,1
2,4,8,16,4,291,5,False,1,2026,12,True,1
2,4,2,31,6,853,2,True,2,2026,12,False,1
2,5,1,7,9,24,2,True,3,2026,12,False,0
1,2,2,3,5,613,2,True,4,2026,12,False,1
2,4,7,29,9,918,3,True,5,2026,12,False,1
2,1,4,36,5,238,1,True,6,2026,12,False,1
1,2,10,39,10,137,2,True,7,2026,12,False,2
2,1,5,4,8,612,1,True,8,2026,12,False,1
1,10,7,9,1,995,2,True,9,2026,12,False,1
2,10,3,17,7,601,2,False,10,2026,12,False,0
0,4,10,20,4,134,2,True,11,2026,12,False,2
2,4,2,14,5,282,3,True,12,2026,12,False,0
2,7,7,46,6,325,2,False,13,2026,12,True,1
2,10,5,29,5,673,1,True,14,2026,12,False,0
1,9,1,13,1,441,4,False,15,2026,12,False,0
2,9,1,36,9,226,3,False,16,2026,12,True,0
2,5,9,45,2,642,3,True,17,2026,12,False,1
2,10,5,17,9,322,1,True,18,2026,12,False,0
2,1,1,47,10,131,7,False,19,2026,12,False,1
2,1,7,43,2,436,5,False,20,2026,12,False,1
1,6,9,4,9,574,1,False,21,2026,12,True,1
2,2,1,20,6,878,5,False,22,2026,12,True,1
2,8,10,11,9,304,3,True,23,2026,12,False,1
2,9,4,42,6,659,7,False,24,2026,12,False,1
2,4,3,22,6,204,2,True,25,2026,12,False,1
2,5,5,45,2,760,2,False,26,2026,12,False,1
2,8,7,8,8,920,2,False,27,2026,12,True,1
2,3,8,28,3,240,3,False,28,2026,12,True,1
2,5,2,45,7,883,3,False,29,2026,12,True,1
0,3,7,41,5,463,2,True,30,2026,12,False,2
2,10,1,30,3,136,2,True,31,2026,12,False,0
2,3,7,33,1,89,1,True,1,2027,1,False,1
1,3,8,33,8,917,4,True,2,2027,1,False,2
1,7,2,47,3,89,8,False,3,2027,1,True,1
2,7,9,36,2,641,5,True,4,2027,1,False,1
2,7,1,27,1,446,3,True,5,2027,1,False,0
1,10,6,20,4,663,4,False,6,2027,1,False,1
2,8,1,33,8,587,3,False,7,2027,1,False,1
2,5,3,25,3,462,3,False,8,2027,1,False,1
2,5,6,44,1,620,5,False,9,2027,1,False,1
2,4,3,43,4,156,4,True,10,2027,1,False,1
2,7,8,19,9,523,3,True,11,2027,1,False,1
1,10,5,47,1,150,1,False,12,2027,1,True,1
2,4,2,21,2,237,3,False,13,2027,1,True,0
2,2,4,42,9,707,6,True,14,2027,1,False,2
2,4,9,33,2,190,2,False,15,2027,1,False,1
2,8,4,3,3,494,1,True,16,2027,1,False,0
1,9,10,14,7,631,3,True,17,2027,1,False,1
2,3,10,15,3,148,4,False,18,2027,1,True,1
0,7,8,33,9,76,2,False,19,2027,1,True,2
2,9,5,42,6,200,1,False,20,2027,1,True,1
2,4,10,22,3,265,3,True,21,2027,1,False,1
1,10,1,1,9,163,2,False,22,2027,1,False,0
2,3,7,31,1,70,7,True,23,2027,1,False,1
2,5,3,47,10,387,3,True,24,2027,1,False,1
1,1,10,35,3,478,3,False,25,2027,1,False,2
2,3,8,20,1,237,6,False,26,2027,1,False,1
1,8,3,32,2,635,5,False,27,2027,1,False,1
0,8,1,12,8,914,5,False,28,2027,1,False,1
2,4,5,16,7,586,5,False,29,2027,1,True,1
2,2,2,8,2,276,7,False,30,2027,1,True,1
2,8,4,14,2,877,1,True,31,2027,1,False,0
2,8,1,18,9,175,4,True,1,2027,2,False,0
1,10,9,30,6,584,0,True,2,2027,2,False,1
1,4,6,33,5,461,4,True,3,2027,2,False,1
2,3,8,34,10,860,6,False,4,2027,2,True,2
2,2,4,44,6,975,2,False,5,2027,2,True,1
2,9,9,34,9,718,2,True,6,2027,2,False,1
2,1,2,7,7,895,3,True,7,2027,2,False,1
1,7,9,6,10,681,2,False,8,2027,2,True,1
2,5,5,6,10,795,7,True,9,2027,2,False,1
1,8,6,22,9,781,2,False,10,2027,2,False,1
2,4,3,8,4,964,4,False,11,2027,2,True,1
1,7,4,37,2,829,3,False,12,2027,2,True,1
2,5,6,15,8,942,2,False,13,2027,2,True,1
2,5,7,26,4,954,3,False,14,2027,2,False,1
2,9,1,39,9,742,2,True,15,2027,2,False,1
1,9,7,3,4,44,1,False,16,2027,2,True,0
2,9,1,10,8,825,3,False,17,2027,2,True,0
2,6,5,3,9,872,3,True,18,2027,2,False,1
2,6,6,30,9,683,0,False,19,2027,2,False,1
2,5,2,46,10,555,2,False,20,2027,2,True,1
2,9,10,22,4,783,3,False,21,2027,2,True,1
0,10,9,3,1,79,1,False,22,2027,2,False,1
2,8,10,1,3,486,2,False,23,2027,2,False,0
2,7,6,33,9,453,5,False,24,2027,2,True,1
2,7,7,19,4,898,4,False,25,2027,2,False,1
2,6,10,36,5,85,2,False,26,2027,2,True,1
2,5,8,34,7,929,3,False,27,2027,2,True,1
2,4,10,31,5,584,2,False,28,2027,2,True,1
2,3,1,43,4,947,2,False,1,2027,3,True,1
2,3,8,24,2,125,6,True,2,2027,3,False,1
1,6,4,12,2,115,2,False,3,2027,3,False,0
2,4,10,13,4,707,3,False,4,2027,3,False,1
0,6,8,16,10,570,2,True,5,2027,3,False,2
2,3,6,16,10,187,3,False,6,2027,3,False,1
2,4,9,20,9,61,4,True,7,2027,3,False,1
2,9,4,41,8,898,1,True,8,2027,3,False,1
2,5,2,48,3,123,2,False,9,2027,3,True,1
0,7,2,27,9,864,6,True,10,2027,3,False,2
1,10,5,39,5,223,1,False,11,2027,3,False,1
2,2,10,13,3,539,1,False,12,2027,3,False,1
2,5,9,4,5,994,3,False,13,2027,3,True,1
2,9,3,32,10,301,3,True,14,2027,3,False,1
2,3,8,45,4,927,1,True,15,2027,3,False,1
2,9,4,40,8,62,2,False,16,2027,3,True,1
0,6,6,34,5,966,2,False,17,2027,3,False,2
0,4,10,39,10,129,3,False,18,2027,3,True,2
0,7,6,43,8,229,4,True,19,2027,3,False,2
1,8,3,17,9,768,2,False,20,2027,3,True,1
2,6,5,24,4,887,4,False,21,2027,3,True,1
2,5,3,29,7,850,4,False,22,2027,3,True,1
2,6,1,46,2,68,4,True,23,2027,3,False,0
2,5,7,28,6,134,5,False,24,2027,3,True,1
2,8,4,45,8,174,4,False,25,2027,3,True,1
1,1,7,47,7,668,5,False,26,2027,3,False,2
1,7,3,22,7,522,2,True,27,2027,3,False,1
0,10,5,28,8,698,2,False,28,2027,3,True,1
1,10,5,25,7,852,5,False,29,2027,3,False,1
0,2,2,41,5,730,1,True,30,2027,3,False,2
2,9,10,3,7,90,1,False,31,2027,3,False,0
1,1,2,13,10,538,1,False,1,2027,4,True,1
2,10,4,31,3,731,3,True,2,2027,4,False,0
2,6,4,13,5,355,2,True,3,2027,4,False,0
0,9,4,41,7,86,6,False,4,2027,4,True,1
1,1,6,18,9,512,1,True,5,2027,4,False,2
2,4,2,37,2,669,1,False,6,2027,4,True,1
2,4,6,43,4,773,2,True,7,2027,4,False,1
2,9,7,34,7,986,3,False,8,2027,4,True,1
2,5,10,17,1,232,3,True,9,2027,4,False,1
0,5,3,21,2,200,3,False,10,2027,4,False,1
2,6,8,36,9,785,0,False,11,2027,4,False,1
2,1,2,40,10,632,3,False,12,2027,4,False,1
2,1,8,19,7,882,3,False,13,2027,4,True,1
2,9,5,12,10,618,1,True,14,2027,4,False,0
2,3,2,28,7,716,1,False,15,2027,4,True,1
0,4,7,11,6,622,2,True,16,2027,4,False,2
2,1,2,48,3,267,4,True,17,2027,4,False,1
2,9,6,37,10,233,4,True,18,2027,4,False,1
2,8,10,28,3,378,5,False,19,2027,4,True,1
2,2,3,35,2,268,4,False,20,2027,4,True,1
1,8,9,44,6,657,3,False,21,2027,4,True,1
2,7,3,15,4,942,0,True,22,2027,4,False,0
1,6,3,16,5,969,3,True,23,2027,4,False,1
2,1,5,45,3,900,4,False,24,2027,4,False,1
2,7,7,7,6,535,3,True,25,2027,4,False,1
2,10,8,47,3,107,3,False,26,2027,4,True,1
2,7,7,3,8,682,1,True,27,2027,4,False,1
1,9,9,31,9,195,3,False,28,2027,4,True,1
2,1,5,12,4,742,0,False,29,2027,4,True,1
2,2,10,8,9,445,4,True,30,2027,4,False,1
2,9,3,25,7,790,0,True,1,2027,5,False,0
2,9,6,44,3,622,4,False,2,2027,5,True,1
0,6,5,35,7,790,4,False,3,2027,5,True,2
2,6,4,12,1,943,2,True,4,2027,5,False,0
2,4,2,21,3,722,3,False,5,2027,5,False,1
0,4,7,26,6,100,3,True,6,2027,5,False,2
2,5,5,2,4,946,8,True,7,2027,5,False,1
2,3,4,14,7,157,5,False,8,2027,5,False,1
2,1,8,46,3,452,3,True,9,2027,5,False,1
1,1,9,4,1,489,2,False,10,2027,5,True,1
1,7,9,17,9,369,3,True,11,2027,5,False,1
2,1,3,47,6,145,3,True,12,2027,5,False,1
2,1,3,48,8,900,1,False,13,2027,5,False,2
0,3,5,5,3,936,4,True,14,2027,5,False,1
2,10,5,24,8,887,8,False,15,2027,5,False,1
2,4,10,7,2,328,1,True,16,2027,5,False,1
2,4,2,23,4,874,5,True,17,2027,5,False,1
1,2,1,47,3,249,5,True,18,2027,5,False,1
2,1,8,17,10,479,4,False,19,2027,5,True,1
2,3,3,12,1,364,10,True,20,2027,5,False,1
2,4,1,11,7,329,5,False,21,2027,5,False,1
2,3,1,11,10,972,3,False,22,2027,5,True,1
1,8,2,34,2,39,3,False,23,2027,5,False,0
2,10,6,47,4,900,2,True,24,2027,5,False,1
2,1,6,37,9,580,4,False,25,2027,5,False,2
2,2,3,29,6,666,2,False,26,2027,5,True,1
2,7,4,48,8,560,2,False,27,2027,5,True,1
1,4,2,36,2,579,2,False,28,2027,5,False,1
2,8,2,27,7,496,3,False,29,2027,5,True,0
1,3,7,42,6,288,5,False,30,2027,5,True,2
2,6,1,22,9,22,5,True,31,2027,5,False,0
2,9,7,2,7,789,4,True,1,2027,6,False,0
2,1,1,47,1,35,6,False,2,2027,6,False,1
2,1,6,36,8,625,4,False,3,2027,6,True,2
2,8,3,48,10,377,1,False,4,2027,6,True,1
1,3,8,30,3,665,6,False,5,2027,6,True,2
2,5,6,7,2,832,3,True,6,2027,6,False,1
2,1,2,12,3,858,1,True,7,2027,6,False,1
1,5,8,3,6,152,3,False,8,2027,6,True,1
1,6,5,17,3,331,2,True,9,2027,6,False,1
2,8,8,41,10,986,2,True,10,2027,6,False,1
2,3,8,32,5,501,4,False,11,2027,6,True,1
2,3,6,8,6,914,3,True,12,2027,6,False,1
1,10,2,23,8,563,2,False,13,2027,6,True,1
1,9,8,38,7,324,2,True,14,2027,6,False,1
1,4,6,30,8,288,2,False,15,2027,6,True,1
1,4,6,15,3,433,1,True,16,2027,6,False,1
2,7,8,10,4,44,3,False,17,2027,6,True,0
1,2,1,38,6,1000,3,True,18,2027,6,False,1
2,8,2,15,7,335,2,True,19,2027,6,False,0
2,6,9,30,9,590,0,True,20,2027,6,False,1
2,3,8,46,1,744,2,False,21,2027,6,True,1
0,9,7,26,8,687,3,False,22,2027,6,True,1
1,5,7,45,8,845,4,True,23,2027,6,False,2
2,8,5,14,6,295,4,False,24,2027,6,True,0
1,7,2,3,4,949,1,False,25,2027,6,False,0
1,8,6,36,3,408,1,False,26,2027,6,True,1
2,7,10,26,3,741,2,True,27,2027,6,False,1
2,3,3,14,6,463,8,False,28,2027,6,True,1
1,2,4,31,8,446,2,True,29,2027,6,False,1
2,7,10,14,7,76,8,True,30,2027,6,False,1
2,3,2,40,1,716,0,False,1,2027,7,False,1
1,3,2,10,6,990,4,True,2,2027,7,False,1
0,2,8,9,7,585,3,False,3,2027,7,True,2
2,4,8,46,7,740,4,False,4,2027,7,True,2
1,8,10,40,9,387,6,False,5,2027,7,True,2
2,1,6,43,10,960,5,False,6,2027,7,True,2
2,1,5,42,5,361,1,True,7,2027,7,False,1
2,5,8,18,1,824,5,True,8,2027,7,False,1
2,5,4,36,2,871,4,False,9,2027,7,True,1
1,1,4,36,4,323,4,True,10,2027,7,False,1
2,6,5,12,5,783,0,True,11,2027,7,False,1
2,1,1,40,9,393,2,True,12,2027,7,False,1
2,5,1,3,1,969,5,True,13,2027,7,False,0
0,9,2,18,3,835,6,True,14,2027,7,False,1
2,5,8,7,5,131,1,True,15,2027,7,False,1
2,6,7,31,3,897,6,False,16,2027,7,True,1
2,8,10,1,4,25,3,False,17,2027,7,True,0
1,1,9,31,3,949,2,False,18,2027,7,False,2
2,2,5,13,4,722,6,True,19,2027,7,False,1
2,9,2,29,1,865,1,True,20,2027,7,False,0
2,3,7,3,8,963,4,True,21,2027,7,False,1
1,6,8,29,4,298,2,False,22,2027,7,True,1
2,5,7,35,7,401,5,False,23,2027,7,True,1
2,2,7,15,2,871,1,True,24,2027,7,False,1
2,7,5,21,2,32,1,False,25,2027,7,False,0
2,4,2,19,6,322,3,True,26,2027,7,False,1
1,1,6,28,2,575,1,False,27,2027,7,True,1
2,4,4,4,6,636,4,False,28,2027,7,True,1
0,6,10,45,2,179,3,False,29,2027,7,False,2
0,7,2,13,4,173,2,False,30,2027,7,True,1
2,7,9,15,7,773,2,False,31,2027,7,False,1
1,7,7,48,8,200,5,True,1,2027,8,False,2
1,3,6,39,3,545,3,False,2,2027,8,False,1
1,6,5,32,9,199,4,True,3,2027,8,False,1
2,8,3,3,2,396,2,False,4,2027,8,False,0
2,4,10,30,8,823,6,False,5,2027,8,True,2
2,8,10,20,8,795,2,False,6,2027,8,False,1
1,2,4,2,4,187,2,False,7,2027,8,True,1
2,10,3,25,1,233,2,False,8,2027,8,True,0
2,9,8,11,1,169,4,False,9,2027,8,True,0
2,9,3,1,2,35,2,False,10,2027,8,True,0
2,8,7,48,9,110,2,True,11,2027,8,False,1
2,10,7,48,2,139,2,True,12,2027,8,False,1
2,10,7,10,2,975,5,True,13,2027,8,False,0
2,1,7,17,6,272,6,True,14,2027,8,False,1
0,2,2,30,7,79,3,False,15,2027,8,False,2
2,6,10,35,7,285,3,True,16,2027,8,False,1
1,10,3,19,9,428,0,False,17,2027,8,False,1
2,5,10,46,6,50,1,True,18,2027,8,False,1
2,9,9,34,8,40,1,True,19,2027,8,False,1
1,5,3,32,6,750,4,False,20,2027,8,True,1
1,2,2,12,2,612,4,False,21,2027,8,True,1
2,10,9,43,1,308,2,False,22,2027,8,True,1
0,4,10,17,5,562,4,False,23,2027,8,True,2
0,9,9,6,9,517,6,False,24,2027,8,True,1
0,1,4,13,8,765,4,True,25,2027,8,False,2
2,1,9,39,4,493,2,False,26,2027,8,False,1
2,7,3,22,5,424,1,False,27,2027,8,False,0
2,3,7,11,5,567,3,False,28,2027,8,True,1
2,10,7,7,6,980,2,True,29,2027,8,False,0
2,2,8,45,3,151,6,False,30,2027,8,True,1
1,9,10,45,5,343,0,True,31,2027,8,False,1
2,3,4,21,2,877,0,True,1,2027,9,False,1
2,2,3,1,10,151,2,True,2,2027,9,False,1
2,8,3,30,1,540,4,False,3,2027,9,True,0
1,10,5,19,1,49,5,False,4,2027,9,False,0
2,6,1,47,10,646,2,False,5,2027,9,True,1
1,6,10,46,7,320,6,False,6,2027,9,True,2
2,10,3,29,2,23,1,True,7,2027,9,False,0
1,7,6,35,4,344,4,True,8,2027,9,False,1
0,7,3,20,5,528,12,True,9,2027,9,False,1
2,6,5,36,7,256,3,False,10,2027,9,False,1
0,4,9,39,2,554,3,True,11,2027,9,False,2
2,9,2,1,6,35,5,False,12,2027,9,False,0
2,6,2,23,1,553,5,False,13,2027,9,True,0
2,4,6,31,7,603,2,True,14,2027,9,False,1
2,3,6,35,9,835,4,False,15,2027,9,True,1
1,4,8,47,5,465,3,False,16,2027,9,True,2
2,3,2,45,5,522,2,False,17,2027,9,False,1
2,2,9,22,4,975,3,False,18,2027,9,False,1
2,5,2,46,3,249,4,True,19,2027,9,False,1
2,2,1,7,9,126,4,True,20,2027,9,False,1
2,6,10,33,5,739,1,False,21,2027,9,True,1
1,3,2,45,8,408,6,False,22,2027,9,False,2
2,6,7,36,9,739,2,True,23,2027,9,False,1
2,10,8,44,5,282,2,False,24,2027,9,True,1
2,9,5,7,10,582,3,False,25,2027,9,True,0
2,1,6,27,9,84,2,False,26,2027,9,True,1
2,6,1,2,2,284,4,True,27,2027,9,False,0
1,9,6,17,9,357,3,False,28,2027,9,True,1
2,4,8,1,4,320,3,False,29,2027,9,False,1
2,2,3,46,6,397,4,True,30,2027,9,False,1
2,4,1,30,6,194,1,True,1,2027,10,False,1
2,1,4,22,6,982,3,False,2,2027,10,False,1
1,3,1,28,2,171,0,True,3,2027,10,False,1
2,10,8,33,7,495,1,False,4,2027,10,False,1
2,9,5,26,6,285,1,False,5,2027,10,True,0
1,10,1,35,1,348,3,True,6,2027,10,False,0
2,5,8,11,2,992,2,False,7,2027,10,False,1
2,6,9,7,7,835,4,True,8,2027,10,False,1
2,3,10,28,1,182,5,False,9,2027,10,True,1
2,5,2,25,1,457,3,True,10,2027,10,False,0
1,8,9,41,1,362,3,False,11,2027,10,True,1
2,6,8,31,8,386,4,True,12,2027,10,False,1
1,4,7,3,4,484,6,True,13,2027,10,False,1
2,2,3,33,4,769,3,False,14,2027,10,False,1
1,9,2,34,2,218,3,True,15,2027,10,False,0
2,1,7,21,1,519,2,False,16,2027,10,True,1
2,1,5,37,10,35,3,True,17,2027,10,False,1
2,4,6,19,9,840,1,False,18,2027,10,True,1
2,7,4,37,7,315,4,True,19,2027,10,False,1
2,1,2,21,4,887,3,False,20,2027,10,False,1
1,9,9,14,6,530,1,False,21,2027,10,True,1
0,4,3,10,2,807,1,True,22,2027,10,False,1
2,3,7,7,7,258,1,True,23,2027,10,False,1
2,1,8,29,2,600,0,True,24,2027,10,False,1
1,10,2,40,10,320,2,False,25,2027,10,True,1
2,4,6,8,8,25,3,True,26,2027,10,False,1
0,9,8,39,8,239,2,False,27,2027,10,False,2
2,10,7,13,1,785,3,True,28,2027,10,False,0
2,6,3,46,8,472,3,True,29,2027,10,False,1
2,6,1,19,2,452,6,False,30,2027,10,True,0
2,1,6,11,6,826,2,False,31,2027,10,True,1
2,10,8,2,1,889,3,True,1,2027,11,False,0
0,2,6,6,5,405,4,True,2,2027,11,False,2
0,6,5,29,7,638,2,True,3,2027,11,False,2
2,2,8,41,10,314,4,False,4,2027,11,True,2
2,3,2,5,1,137,8,False,5,2027,11,True,0
2,4,1,41,2,424,1,False,6,2027,11,True,1
1,5,1,30,7,699,3,False,7,2027,11,False,1
2,9,4,39,6,782,3,False,8,2027,11,False,1
2,4,6,36,3,613,1,False,9,2027,11,True,1
2,9,9,27,10,585,1,False,10,2027,11,False,1
2,10,1,18,2,771,2,True,11,2027,11,False,0
0,3,1,36,10,897,6,True,12,2027,11,False,2
2,8,5,16,4,31,2,True,13,2027,11,False,0
2,1,10,5,3,228,3,True,14,2027,11,False,1
2,9,5,9,7,184,4,False,15,2027,11,True,0
2,9,5,34,8,897,3,False,16,2027,11,False,1
2,10,10,34,2,313,2,True,17,2027,11,False,1
2,2,6,36,10,930,4,True,18,2027,11,False,2
2,4,8,31,7,538,3,False,19,2027,11,True,1
2,8,3,20,8,97,4,False,20,2027,11,False,0
2,7,9,17,6,453,6,True,21,2027,11,False,1
2,1,1,20,6,596,4,False,22,2027,11,True,1
1,5,4,28,10,633,5,True,23,2027,11,False,1
2,7,9,21,1,982,3,True,24,2027,11,False,1
2,4,8,19,4,888,5,False,25,2027,11,False,1
2,1,10,3,1,831,3,False,26,2027,11,False,1
2,9,9,30,4,818,2,True,27,2027,11,False,1
2,5,1,5,2,702,3,False,28,2027,11,False,0
0,2,9,42,5,96,3,False,29,2027,11,True,2
2,8,3,6,10,67,4,False,30,2027,11,False,0
2,2,10,3,9,786,1,False,1,2027,12,True,1
1,3,9,42,10,101,3,False,2,2027,12,True,2
2,10,1,24,3,914,5,False,3,2027,12,True,0
0,1,1,44,8,740,0,False,4,2027,12,True,2
2,2,9,1,3,228,1,True,5,2027,12,False,1
1,7,6,36,6,464,1,True,6,2027,12,False,1
1,10,4,15,4,990,2,True,7,2027,12,False,1
0,2,7,41,8,615,4,False,8,2027,12,True,2
0,6,5,38,6,541,1,True,9,2027,12,False,2
1,3,10,44,8,48,0,False,10,2027,12,True,2
1,4,7,18,1,323,2,False,11,2027,12,False,1
2,8,8,23,6,484,8,True,12,2027,12,False,1
2,3,8,47,1,521,3,False,13,2027,12,True,1
2,10,1,29,1,465,4,True,14,2027,12,False,0
0,6,8,41,8,647,4,False,15,2027,12,False,2
1,1,6,22,7,509,2,True,16,2027,12,False,2
0,7,4,24,3,800,2,False,17,2027,12,True,1
1,8,8,45,6,447,2,False,18,2027,12,False,1
2,8,3,48,9,578,3,False,19,2027,12,False,1
2,3,4,13,7,378,5,False,20,2027,12,True,1
2,10,6,33,3,979,1,False,21,2027,12,True,1
2,1,7,22,6,110,3,False,22,2027,12,True,1
2,9,4,35,4,72,0,False,23,2027,12,False,0
0,6,4,17,3,749,4,False,24,2027,12,True,1
1,9,7,22,9,879,5,True,25,2027,12,False,1
2,7,6,5,10,608,4,False,26,2027,12,False,1
2,1,8,25,2,223,4,False,27,2027,12,True,1
2,1,1,6,1,575,2,False,28,2027,12,True,0
2,6,10,17,2,175,2,True,29,2027,12,False,1
2,5,7,31,7,21,3,False,30,2027,12,True,1
2,9,7,17,10,376,4,True,31,2027,12,False,1
2,2,7,33,1,844,4,False,1,2028,1,True,1
2,8,7,39,6,588,1,True,2,2028,1,False,1
0,5,10,48,7,821,2,False,3,2028,1,True,2
2,2,10,37,9,77,3,False,4,2028,1,False,2
2,10,8,48,8,273,2,True,5,2028,1,False,1
2,6,9,4,6,199,2,False,6,2028,1,False,1
2,10,9,43,3,512,3,True,7,2028,1,False,1
2,8,2,14,8,688,5,False,8,2028,1,False,0
1,4,7,13,7,54,5,False,9,2028,1,True,1
2,2,7,27,3,94,0,False,10,2028,1,True,1
2,5,4,24,9,963,2,False,11,2028,1,True,1
2,2,9,27,2,308,4,False,12,2028,1,False,1
2,2,8,8,3,390,3,True,13,2028,1,False,1
2,6,1,47,2,606,4,True,14,2028,1,False,1
2,10,2,39,1,348,3,False,15,2028,1,True,0
1,9,2,21,4,609,4,False,16,2028,1,False,1
1,4,8,41,5,786,7,False,17,2028,1,True,2
1,6,1,11,6,796,6,False,18,2028,1,True,1
2,7,4,31,5,323,1,True,19,2028,1,False,1
2,6,10,27,1,598,3,False,20,2028,1,False,1
0,8,5,42,3,240,4,True,21,2028,1,False,1
2,4,9,46,1,998,4,False,22,2028,1,True,1
2,1,7,48,5,183,4,True,23,2028,1,False,1
2,7,8,27,5,499,3,True,24,2028,1,False,1
2,3,9,8,6,474,5,True,25,2028,1,False,1
2,6,7,33,8,394,3,True,26,2028,1,False,1
2,2,5,12,10,239,3,False,27,2028,1,True,1
2,9,5,35,1,703,6,True,28,2028,1,False,1
0,1,10,34,4,273,3,True,29,2028,1,False,2
2,6,6,16,10,741,3,True,30,2028,1,False,1
2,6,5,36,1,207,5,True,31,2028,1,False,1
2,5,9,2,9,210,5,True,1,2028,2,False,1
2,5,3,12,7,408,3,True,2,2028,2,False,1
2,1,3,27,7,234,3,False,3,2028,2,True,1
1,10,7,17,5,394,1,False,4,2028,2,True,1
2,5,7,20,7,105,0,False,5,2028,2,True,1
1,2,6,21,2,493,3,False,6,2028,2,True,1
2,7,3,30,4,637,2,True,7,2028,2,False,1
2,3,7,42,7,863,1,False,8,2028,2,False,1
1,4,5,20,3,827,4,False,9,2028,2,True,1
2,3,7,8,2,550,2,False,10,2028,2,True,1
2,3,2,18,10,66,3,True,11,2028,2,False,1
2,4,6,18,2,84,0,True,12,2028,2,False,0
2,5,8,18,1,982,4,True,13,2028,2,False,1
2,1,1,2,5,494,3,True,14,2028,2,False,1
2,4,4,12,6,165,4,False,15,2028,2,True,1
2,8,1,32,6,965,2,False,16,2028,2,True,1
2,10,1,42,9,817,2,False,17,2028,2,True,1
1,7,10,8,4,401,4,False,18,2028,2,True,1
1,9,8,10,1,85,2,False,19,2028,2,False,0
1,5,7,11,6,536,2,False,20,2028,2,True,1
2,10,10,14,5,112,4,False,21,2028,2,False,0
0,4,1,26,10,884,1,True,22,2028,2,False,2
2,8,2,47,6,445,3,True,23,2028,2,False,1
1,9,4,30,3,487,0,True,24,2028,2,False,1
2,7,1,42,2,113,3,False,25,2028,2,True,0
2,7,3,4,6,637,1,False,26,2028,2,False,0
1,5,8,39,1,152,2,True,27,2028,2,False,1
2,4,8,11,7,453,3,False,28,2028,2,False,1
2,10,8,24,7,360,2,True,29,2028,2,False,1
1,1,6,22,10,333,1,False,1,2028,3,False,2
1,10,6,3,7,610,2,True,2,2028,3,False,1
0,10,5,37,10,231,1,True,3,2028,3,False,1
2,7,9,2,1,539,6,False,4,2028,3,True,0
2,1,4,12,4,178,1,True,5,2028,3,False,1
2,1,10,21,7,287,1,True,6,2028,3,False,1
2,5,7,5,9,680,0,True,7,2028,3,False,1
2,9,1,7,5,881,2,False,8,2028,3,False,0
2,6,9,4,2,977,1,False,9,2028,3,True,1
2,3,7,43,7,622,3,True,10,2028,3,False,1
2,3,10,41,10,767,1,False,11,2028,3,True,2
1,7,9,36,1,493,5,False,12,2028,3,True,1
0,6,7,22,7,820,3,True,13,2028,3,False,2
1,9,2,29,6,429,3,True,14,2028,3,False,1
1,6,6,9,7,493,0,True,15,2028,3,False,1
2,5,10,26,10,375,3,True,16,2028,3,False,1
0,10,4,12,3,699,1,False,17,2028,3,True,1
2,7,3,48,3,212,5,True,18,2028,3,False,1
1,1,2,1,7,718,2,False,19,2028,3,True,1
0,7,6,8,2,290,2,False,20,2028,3,True,1
0,3,8,33,1,133,3,True,21,2028,3,False,2
